area_m2,bedrooms,frontage,price_million_vnd,province,district,distance_to_center_km,log_area,area_sq,log_distance,area_dist_inter
65.0,,0,7900.0,Hà Nội,Hoàng Mai,5.66,4.189654742026425,4225.0,1.8961194845522977,367.90000000000003
30.0,1.0,0,3200.0,Hồ Chí Minh,Thủ Đức,9.91,3.4339872044851463,900.0,2.3896797998449792,297.3
56.0,8.0,0,15900.0,Hà Nội,Hai Bà Trưng,2.31,4.04305126783455,3136.0,1.1969481893889715,129.36
80.0,3.0,0,6000.0,Hồ Chí Minh,Bình Tân,10.67,4.394449154672439,6400.0,2.4570214462984645,853.6
80.0,3.0,0,10000.0,Hà Nội,Hai Bà Trưng,2.31,4.394449154672439,6400.0,1.1969481893889715,184.8
31.0,2.0,0,4500.0,Hồ Chí Minh,Phú Nhuận,3.35,3.4657359027997265,961.0,1.4701758451005926,103.85000000000001
96.0,4.0,1,28000.0,Hà Nội,Ba Đình,3.18,4.574710978503383,9216.0,1.430311246536665,305.28000000000003
30.0,3.0,0,3980.0,Hà Nội,Hoàng Mai,5.66,3.4339872044851463,900.0,1.8961194845522977,169.8
35.0,8.0,0,6200.0,Hà Nội,Nam Từ Liêm,9.46,3.58351893845611,1225.0,2.347558458636777,331.1
116.0,,0,9600.0,Hà Nội,Thanh Xuân,5.88,4.762173934797756,13456.0,1.9286186519452522,682.08
60.0,3.0,0,7600.0,Hà Nội,Hai Bà Trưng,2.31,4.110873864173311,3600.0,1.1969481893889715,138.6
36.0,2.0,0,4850.0,Hồ Chí Minh,Gò Vấp,7.86,3.6109179126442243,1296.0,2.1815467646169897,282.96000000000004
118.0,,0,7990.0,Hồ Chí Minh,Quận 7,5.29,4.77912349311153,13924.0,1.8389610707123492,624.22
54.0,2.0,0,6600.0,Hà Nội,Long Biên,4.08,4.007333185232471,2916.0,1.6253112615903906,220.32
162.0,7.0,0,9900.0,Hồ Chí Minh,Tân Phú,8.06,5.093750200806762,26244.0,2.203869120054888,1305.72
48.0,3.0,0,4500.0,Hồ Chí Minh,Quận 7,5.29,3.8918202981106265,2304.0,1.8389610707123492,253.92000000000002
74.0,3.0,1,5000.0,Hồ Chí Minh,Quận 12,11.96,4.31748811353631,5476.0,2.561867690924129,885.0400000000001
45.0,6.0,0,11900.0,Hà Nội,Thanh Xuân,5.88,3.828641396489095,2025.0,1.9286186519452522,264.6
75.0,3.0,0,6000.0,Hồ Chí Minh,Bình Tân,10.67,4.330733340286331,5625.0,2.4570214462984645,800.25
160.0,22.0,0,19900.0,Hồ Chí Minh,Bình Tân,10.67,5.081404364984463,25600.0,2.4570214462984645,1707.2
40.0,3.0,0,5800.0,Hà Nội,Hoài Đức,16.19,3.713572066704308,1600.0,2.844327819394758,647.6
120.0,28.0,0,10999.0,Hồ Chí Minh,Bình Tân,10.67,4.795790545596741,14400.0,2.4570214462984645,1280.4
162.0,7.0,0,9900.0,Hồ Chí Minh,Tân Phú,8.06,5.093750200806762,26244.0,2.203869120054888,1305.72
98.0,,0,1350.0,Khánh Hòa,Diên Khánh,,4.59511985013459,9604.0,1.9300710850255671,577.2199999999999
95.0,3.0,0,12800.0,Hà Nội,Tây Hồ,5.66,4.564348191467836,9025.0,1.8961194845522977,537.7
200.0,10.0,0,18000.0,Hồ Chí Minh,Thủ Đức,9.91,5.303304908059076,40000.0,2.3896797998449792,1982.0
34.0,,0,7900.0,Hà Nội,Thanh Xuân,5.88,3.5553480614894135,1156.0,1.9286186519452522,199.92
50.0,3.0,0,7500.0,Hà Nội,Đống Đa,3.27,3.9318256327243257,2500.0,1.451613827240533,163.5
72.0,,1,16555.0,Hồ Chí Minh,Quận 4,2.12,4.290459441148391,5184.0,1.1378330018213911,152.64000000000001
54.0,4.0,1,4900.0,Hồ Chí Minh,Quận 12,11.96,4.007333185232471,2916.0,2.561867690924129,645.84
64.0,6.0,0,12900.0,Hà Nội,Thanh Xuân,5.88,4.174387269895637,4096.0,1.9286186519452522,376.32
42.0,6.0,0,9111.0,Hà Nội,Đống Đa,3.27,3.7612001156935624,1764.0,1.451613827240533,137.34
54.0,6.0,0,9900.0,Hà Nội,Hai Bà Trưng,2.31,4.007333185232471,2916.0,1.1969481893889715,124.74000000000001
78.0,5.0,1,35000.0,Hồ Chí Minh,Quận 5,4.82,4.3694478524670215,6084.0,1.7613002617433464,375.96000000000004
75.0,4.0,0,12300.0,Hà Nội,Đống Đa,3.27,4.330733340286331,5625.0,1.451613827240533,245.25
60.0,3.0,0,20700.0,Hà Nội,Cầu Giấy,6.65,4.110873864173311,3600.0,2.0347056478384444,399.0
227.0,5.0,0,38000.0,Hồ Chí Minh,Quận 2,,5.429345628954441,51529.0,1.9300710850255671,1337.03
86.0,6.0,0,16750.0,Hồ Chí Minh,Quận 4,2.12,4.465908118654584,7396.0,1.1378330018213911,182.32000000000002
59.0,2.0,0,4300.0,Hồ Chí Minh,Quận 12,11.96,4.0943445622221,3481.0,2.561867690924129,705.6400000000001
44.0,4.0,0,7800.0,Hà Nội,Thanh Xuân,5.88,3.8066624897703196,1936.0,1.9286186519452522,258.71999999999997
51.0,6.0,0,11200.0,Hà Nội,Hoàng Mai,5.66,3.9512437185814275,2601.0,1.8961194845522977,288.66
120.0,,1,20000.0,Hồ Chí Minh,Quận 7,5.29,4.795790545596741,14400.0,1.8389610707123492,634.8
35.0,3.0,0,8900.0,Hà Nội,Tây Hồ,5.66,3.58351893845611,1225.0,1.8961194845522977,198.1
271.0,2.0,1,16000.0,Hồ Chí Minh,Hóc Môn,16.91,5.605802066295998,73441.0,2.8853592160726205,4582.61
65.0,,1,20000.0,Hà Nội,Hoàn Kiếm,0.0,4.189654742026425,4225.0,0.0,0.0
157.0,,0,16300.0,Hà Nội,Hai Bà Trưng,2.31,5.062595033026967,24649.0,1.1969481893889715,362.67
43.0,3.0,0,8500.0,Hà Nội,Đống Đa,3.27,3.784189633918261,1849.0,1.451613827240533,140.61
80.0,3.0,0,6800.0,Hồ Chí Minh,Quận 9,,4.394449154672439,6400.0,1.9300710850255671,471.2
33.0,5.0,0,8000.0,Hà Nội,Ba Đình,3.18,3.5263605246161616,1089.0,1.430311246536665,104.94000000000001
62.0,5.0,0,5100.0,Hồ Chí Minh,Tân Bình,5.89,4.143134726391533,3844.0,1.9300710850255671,365.18
88.0,3.0,0,7200.0,Hồ Chí Minh,Quận 9,,4.48863636973214,7744.0,1.9300710850255671,518.3199999999999
80.0,3.0,1,18800.0,Hà Nội,Cầu Giấy,6.65,4.394449154672439,6400.0,2.0347056478384444,532.0
105.0,,1,22000.0,Hà Nội,Hà Đông,10.4,4.663439094112067,11025.0,2.4336133554004498,1092.0
80.0,,1,20000.0,Hà Nội,Thanh Xuân,5.88,4.394449154672439,6400.0,1.9286186519452522,470.4
110.0,2.0,0,7500.0,Hồ Chí Minh,Quận 9,,4.709530201312334,12100.0,1.9300710850255671,647.9
55.0,3.0,0,4900.0,Hồ Chí Minh,Tân Phú,8.06,4.02535169073515,3025.0,2.203869120054888,443.3
58.0,3.0,0,4490.0,Hồ Chí Minh,Quận 12,11.96,4.07753744390572,3364.0,2.561867690924129,693.6800000000001
40.0,1.0,1,11800.0,Hà Nội,Long Biên,4.08,3.713572066704308,1600.0,1.6253112615903906,163.2
72.0,3.0,0,4100.0,Hồ Chí Minh,Quận 12,11.96,4.290459441148391,5184.0,2.561867690924129,861.1200000000001
47.0,3.0,0,5200.0,Hồ Chí Minh,Gò Vấp,7.86,3.871201010907891,2209.0,2.1815467646169897,369.42
120.0,,0,7900.0,Hồ Chí Minh,Quận 7,5.29,4.795790545596741,14400.0,1.8389610707123492,634.8
90.0,1.0,1,7500.0,Hải Phòng,Lê Chân,,4.51085950651685,8100.0,1.9300710850255671,530.1
62.0,2.0,0,2000.0,Hà Nội,Cầu Giấy,6.65,4.143134726391533,3844.0,2.0347056478384444,412.3
85.0,4.0,0,6700.0,Hồ Chí Minh,Tân Phú,8.06,4.454347296253507,7225.0,2.203869120054888,685.1
19.0,2.0,0,1550.0,Hồ Chí Minh,Thủ Đức,9.91,2.995732273553991,361.0,2.3896797998449792,188.29
54.0,6.0,0,8950.0,Hồ Chí Minh,Quận 8,9.83,4.007333185232471,2916.0,2.382320061012899,530.82
298.0,6.0,1,36900.0,Hồ Chí Minh,Gò Vấp,7.86,5.700443573390687,88804.0,2.1815467646169897,2342.28
85.0,4.0,0,6700.0,Hồ Chí Minh,Tân Phú,8.06,4.454347296253507,7225.0,2.203869120054888,685.1
35.0,4.0,0,4950.0,Hà Nội,Hoài Đức,16.19,3.58351893845611,1225.0,2.844327819394758,566.6500000000001
80.0,14.0,0,13000.0,Hà Nội,Hai Bà Trưng,2.31,4.394449154672439,6400.0,1.1969481893889715,184.8
35.0,3.0,0,8500.0,Hà Nội,Hoàn Kiếm,0.0,3.58351893845611,1225.0,0.0,0.0
60.0,6.0,0,18400.0,Hà Nội,Đống Đa,3.27,4.110873864173311,3600.0,1.451613827240533,196.2
50.0,5.0,0,8900.0,Hà Nội,Hoàng Mai,5.66,3.9318256327243257,2500.0,1.8961194845522977,283.0
116.0,,0,9500.0,Hồ Chí Minh,Quận 7,5.29,4.762173934797756,13456.0,1.8389610707123492,613.64
55.0,5.0,0,15000.0,Hà Nội,Long Biên,4.08,4.02535169073515,3025.0,1.6253112615903906,224.4
36.0,,0,4800.0,Hà Nội,Thanh Trì,9.69,3.6109179126442243,1296.0,2.3693087250369538,348.84
75.0,,0,10500.0,Hà Nội,Hoài Đức,16.19,4.330733340286331,5625.0,2.844327819394758,1214.25
40.0,2.0,0,2600.0,Hồ Chí Minh,Quận 12,11.96,3.713572066704308,1600.0,2.561867690924129,478.40000000000003
34.0,3.0,0,3.8,Hà Nội,Long Biên,4.08,3.5553480614894135,1156.0,1.6253112615903906,138.72
2.0,3.0,0,5500.0,Hà Nội,Đống Đa,3.27,1.0986122886681098,4.0,1.451613827240533,6.54
34.0,3.0,0,5500.0,Hà Nội,Long Biên,4.08,3.5553480614894135,1156.0,1.6253112615903906,138.72
33.0,3.0,0,7900.0,Hà Nội,Ba Đình,3.18,3.5263605246161616,1089.0,1.430311246536665,104.94000000000001
100.0,1.0,0,1600.0,Lâm Đồng,Đức Trọng,,4.61512051684126,10000.0,1.9300710850255671,589.0
94.0,,0,16000.0,Hà Nội,Thanh Xuân,5.88,4.553876891600541,8836.0,1.9286186519452522,552.72
600.0,8.0,0,27000.0,Hồ Chí Minh,Bình Tân,10.67,6.398594934535208,360000.0,2.4570214462984645,6402.0
60.0,5.0,0,12700.0,Hà Nội,Đống Đa,3.27,4.110873864173311,3600.0,1.451613827240533,196.2
420.0,6.0,0,18.0,Ninh Thuận,Phan Rang - Tháp Chàm,,6.042632833682381,176400.0,1.9300710850255671,2473.7999999999997
43.0,2.0,0,850.0,Khánh Hòa,Nha Trang,,3.784189633918261,1849.0,1.9300710850255671,253.26999999999998
72.0,5.0,0,55000.0,Hồ Chí Minh,Quận 1,0.15,4.290459441148391,5184.0,0.1397619423751587,10.799999999999999
42.0,4.0,0,21000.0,Hà Nội,Cầu Giấy,6.65,3.7612001156935624,1764.0,2.0347056478384444,279.3
20.0,2.0,0,1555.0,Hồ Chí Minh,Thủ Đức,9.91,3.044522437723423,400.0,2.3896797998449792,198.2
15.0,,0,3500.0,Hồ Chí Minh,Phú Nhuận,3.35,2.772588722239781,225.0,1.4701758451005926,50.25
60.0,,0,4999.0,Hồ Chí Minh,Quận 2,,4.110873864173311,3600.0,1.9300710850255671,353.4
100.0,1.0,0,1800.0,Đồng Nai,Biên Hòa,,4.61512051684126,10000.0,1.9300710850255671,589.0
1200.0,10.0,0,300000.0,Hồ Chí Minh,Quận 6,7.85,7.0909098220799835,1440000.0,2.180417459019838,9420.0
100.0,17.0,1,24900.0,Hà Nội,Nam Từ Liêm,9.46,4.61512051684126,10000.0,2.347558458636777,946.0000000000001
58.0,4.0,0,6400.0,Hồ Chí Minh,Tân Phú,8.06,4.07753744390572,3364.0,2.203869120054888,467.48
77.0,2.0,1,7333.0,Khánh Hòa,Nha Trang,,4.356708826689592,5929.0,1.9300710850255671,453.53
41.0,,0,9000.0,Hà Nội,Cầu Giấy,6.65,3.7376696182833684,1681.0,2.0347056478384444,272.65000000000003
44.0,6.0,0,18500.0,Hà Nội,Đống Đa,3.27,3.8066624897703196,1936.0,1.451613827240533,143.88
40.0,2.0,0,3400.0,Hồ Chí Minh,Quận 7,5.29,3.713572066704308,1600.0,1.8389610707123492,211.6
32.0,3.0,1,4380.0,Hồ Chí Minh,Bình Thạnh,3.85,3.4965075614664802,1024.0,1.5789787049493917,123.2
50.0,5.0,1,9800.0,Hà Nội,Nam Từ Liêm,9.46,3.9318256327243257,2500.0,2.347558458636777,473.00000000000006
56.0,7.0,0,8750.0,Hà Nội,Hoàng Mai,5.66,4.04305126783455,3136.0,1.8961194845522977,316.96000000000004
45.0,,0,3580.0,Hải Phòng,Lê Chân,,3.828641396489095,2025.0,1.9300710850255671,265.05
93.0,3.0,0,5200.0,Hồ Chí Minh,Quận 12,11.96,4.543294782270004,8649.0,2.561867690924129,1112.28
150.0,4.0,1,11200.0,Hồ Chí Minh,Quận 12,11.96,5.017279836814924,22500.0,2.561867690924129,1794.0000000000002
42.0,3.0,0,12700.0,Hà Nội,Thanh Xuân,5.88,3.7612001156935624,1764.0,1.9286186519452522,246.96
480.0,3.0,1,25000.0,Hồ Chí Minh,Hóc Môn,16.91,6.175867270105761,230400.0,2.8853592160726205,8116.8
63.0,6.0,0,21600.0,Hà Nội,Thanh Xuân,5.88,4.1588830833596715,3969.0,1.9286186519452522,370.44
83.0,7.0,1,20000.0,Hồ Chí Minh,Tân Bình,5.89,4.430816798843313,6889.0,1.9300710850255671,488.86999999999995
420.0,6.0,0,18.0,Ninh Thuận,Phan Rang - Tháp Chàm,,6.042632833682381,176400.0,1.9300710850255671,2473.7999999999997
79.0,5.0,1,5700.0,Hồ Chí Minh,Quận 12,11.96,4.382026634673881,6241.0,2.561867690924129,944.84
67.0,8.0,0,67000.0,Hà Nội,Đống Đa,3.27,4.219507705176107,4489.0,1.451613827240533,219.09
30.0,4.0,0,7600.0,Hà Nội,Thanh Xuân,5.88,3.4339872044851463,900.0,1.9286186519452522,176.4
64.0,3.0,0,10990.0,Hồ Chí Minh,Tân Bình,5.89,4.174387269895637,4096.0,1.9300710850255671,376.96
39.0,2.0,0,1890.0,Khánh Hòa,Nha Trang,,3.6888794541139363,1521.0,1.9300710850255671,229.70999999999998
48.0,3.0,0,5500.0,Hà Nội,Long Biên,4.08,3.8918202981106265,2304.0,1.6253112615903906,195.84
120.0,7.0,0,11700.0,Hồ Chí Minh,Bình Chánh,15.37,4.795790545596741,14400.0,2.7954503913830435,1844.3999999999999
79.0,4.0,0,5350.0,Hồ Chí Minh,Quận 2,,4.382026634673881,6241.0,1.9300710850255671,465.31
1708.0,,0,59800.0,Hồ Chí Minh,Quận 12,11.96,7.443663683115591,2917264.0,2.561867690924129,20427.68
97.0,3.0,1,18300.0,Hà Nội,Long Biên,4.08,4.584967478670572,9409.0,1.6253112615903906,395.76
578.0,4.0,1,42000.0,Hồ Chí Minh,Thủ Đức,9.91,6.361302477572996,334084.0,2.3896797998449792,5727.9800000000005
79.0,5.0,1,5800.0,Hồ Chí Minh,Quận 12,11.96,4.382026634673881,6241.0,2.561867690924129,944.84
40.0,3.0,0,8500.0,Hà Nội,Đống Đa,3.27,3.713572066704308,1600.0,1.451613827240533,130.8
76.0,,1,21500.0,Đà Nẵng,Thanh Khê,,4.343805421853684,5776.0,1.9300710850255671,447.64
102.0,4.0,1,12900.0,Hồ Chí Minh,Quận 12,11.96,4.634728988229636,10404.0,2.561867690924129,1219.92
116.0,2.0,1,1200.0,Hồ Chí Minh,Tân Phú,8.06,4.762173934797756,13456.0,2.203869120054888,934.96
50.0,3.0,0,12000.0,Hà Nội,Hai Bà Trưng,2.31,3.9318256327243257,2500.0,1.1969481893889715,115.5
297.0,1.0,0,36000.0,Hà Nội,Tây Hồ,5.66,5.697093486505405,88209.0,1.8961194845522977,1681.02
138.0,30.0,0,26000.0,Hồ Chí Minh,Quận 7,5.29,4.9344739331306915,19044.0,1.8389610707123492,730.02
59.0,3.0,0,7900.0,Hà Nội,Đống Đa,3.27,4.0943445622221,3481.0,1.451613827240533,192.93
59.0,2.0,0,7500.0,Hà Nội,Đống Đa,3.27,4.0943445622221,3481.0,1.451613827240533,192.93
42.0,3.0,0,4500.0,Hồ Chí Minh,Bình Thạnh,3.85,3.7612001156935624,1764.0,1.5789787049493917,161.70000000000002
31.0,3.0,0,7600.0,Hà Nội,Đống Đa,3.27,3.4657359027997265,961.0,1.451613827240533,101.37
64.0,6.0,1,26700.0,Hà Nội,Cầu Giấy,6.65,4.174387269895637,4096.0,2.0347056478384444,425.6
120.0,,1,13000.0,Hà Nội,Thanh Xuân,5.88,4.795790545596741,14400.0,1.9286186519452522,705.6
64.0,,0,7700.0,Hồ Chí Minh,Quận 8,9.83,4.174387269895637,4096.0,2.382320061012899,629.12
80.0,3.0,0,7500.0,Hồ Chí Minh,Thủ Đức,9.91,4.394449154672439,6400.0,2.3896797998449792,792.8
34.0,4.0,0,11800.0,Hà Nội,Đống Đa,3.27,3.5553480614894135,1156.0,1.451613827240533,111.18
30.0,4.0,0,4200.0,Hà Nội,Thanh Trì,9.69,3.4339872044851463,900.0,2.3693087250369538,290.7
36.0,3.0,0,6000.0,Hà Nội,Hoàng Mai,5.66,3.6109179126442243,1296.0,1.8961194845522977,203.76
63.0,6.0,0,13800.0,Hà Nội,Thanh Xuân,5.88,4.1588830833596715,3969.0,1.9286186519452522,370.44
30.0,3.0,0,4700.0,Hồ Chí Minh,Tân Phú,8.06,3.4339872044851463,900.0,2.203869120054888,241.8
74.0,,1,12500.0,Hồ Chí Minh,Quận 5,4.82,4.31748811353631,5476.0,1.7613002617433464,356.68
67.0,3.0,0,3000.0,Hồ Chí Minh,Quận 12,11.96,4.219507705176107,4489.0,2.561867690924129,801.32
35.0,3.0,1,7800.0,Hà Nội,Hoàng Mai,5.66,3.58351893845611,1225.0,1.8961194845522977,198.1
45.0,4.0,0,11900.0,Hà Nội,Thanh Xuân,5.88,3.828641396489095,2025.0,1.9286186519452522,264.6
70.0,9.0,0,17900.0,Hà Nội,Thanh Xuân,5.88,4.2626798770413155,4900.0,1.9286186519452522,411.59999999999997
42.0,6.0,0,9600.0,Hà Nội,Đống Đa,3.27,3.7612001156935624,1764.0,1.451613827240533,137.34
251.0,,1,8500.0,Hồ Chí Minh,Quận 7,5.29,5.529429087511423,63001.0,1.8389610707123492,1327.79
55.0,2.0,0,3300.0,Hồ Chí Minh,Bình Tân,10.67,4.02535169073515,3025.0,2.4570214462984645,586.85
53.0,4.0,0,5400.0,Hồ Chí Minh,Tân Phú,8.06,3.9889840465642745,2809.0,2.203869120054888,427.18
60.0,,0,14000.0,Hà Nội,Đống Đa,3.27,4.110873864173311,3600.0,1.451613827240533,196.2
90.0,,0,30000.0,Hà Nội,Hoàng Mai,5.66,4.51085950651685,8100.0,1.8961194845522977,509.40000000000003
204.0,3.0,1,9000.0,Hồ Chí Minh,Gò Vấp,7.86,5.3230099791384085,41616.0,2.1815467646169897,1603.44
47.0,3.0,0,6700.0,Hà Nội,Hoàng Mai,5.66,3.871201010907891,2209.0,1.8961194845522977,266.02
8.0,5.0,1,7000.0,Hồ Chí Minh,Quận 9,,2.1972245773362196,64.0,1.9300710850255671,47.12
55.0,5.0,0,18500.0,Hà Nội,Đống Đa,3.27,4.02535169073515,3025.0,1.451613827240533,179.85
50.0,3.0,0,3150.0,Hồ Chí Minh,Thủ Đức,9.91,3.9318256327243257,2500.0,2.3896797998449792,495.5
500.0,2.0,1,45000.0,Hồ Chí Minh,Gò Vấp,7.86,6.2166061010848646,250000.0,2.1815467646169897,3930.0
61.0,10.0,0,6500.0,Hồ Chí Minh,Bình Tân,10.67,4.127134385045092,3721.0,2.4570214462984645,650.87
48.0,3.0,0,3850.0,Hồ Chí Minh,Quận 12,11.96,3.8918202981106265,2304.0,2.561867690924129,574.08
9.0,5.0,0,8550.0,Hà Nội,Cầu Giấy,6.65,2.302585092994046,81.0,2.0347056478384444,59.85
26.0,2.0,0,2500.0,Hồ Chí Minh,Thủ Đức,9.91,3.295836866004329,676.0,2.3896797998449792,257.66
60.0,3.0,0,4250.0,Hồ Chí Minh,Quận 12,11.96,4.110873864173311,3600.0,2.561867690924129,717.6
40.0,4.0,0,12600.0,Hà Nội,Thanh Xuân,5.88,3.713572066704308,1600.0,1.9286186519452522,235.2
72.0,4.0,0,9000.0,Hồ Chí Minh,Quận 9,,4.290459441148391,5184.0,1.9300710850255671,424.08
60.0,3.0,0,7250.0,Hồ Chí Minh,Gò Vấp,7.86,4.110873864173311,3600.0,2.1815467646169897,471.6
43.0,7.0,0,9800.0,Hà Nội,Cầu Giấy,6.65,3.784189633918261,1849.0,2.0347056478384444,285.95
60.0,4.0,1,11000.0,Hồ Chí Minh,Quận 8,9.83,4.110873864173311,3600.0,2.382320061012899,589.8
324.0,3.0,1,19900.0,Hồ Chí Minh,Hóc Môn,16.91,5.783825182329737,104976.0,2.8853592160726205,5478.84
125.0,,1,8990.0,Hồ Chí Minh,Hóc Môn,16.91,4.836281906951478,15625.0,2.8853592160726205,2113.75
60.0,4.0,0,4600.0,Hải Phòng,Hải An,,4.110873864173311,3600.0,1.9300710850255671,353.4
92.0,2.0,1,7500.0,Hồ Chí Minh,Quận 9,,4.532599493153256,8464.0,1.9300710850255671,541.88
65.0,,0,2450.0,Bình Dương,Thủ Dầu Một,,4.189654742026425,4225.0,1.9300710850255671,382.84999999999997
230.0,8.0,0,11000.0,Hồ Chí Minh,Quận 7,5.29,5.442417710521793,52900.0,1.8389610707123492,1216.7
247.0,,0,7400.0,Hồ Chí Minh,Quận 7,5.29,5.5134287461649825,61009.0,1.8389610707123492,1306.63
230.0,6.0,0,86000.0,Hà Nội,Cầu Giấy,6.65,5.442417710521793,52900.0,2.0347056478384444,1529.5
110.0,4.0,0,7950.0,Hồ Chí Minh,Tân Phú,8.06,4.709530201312334,12100.0,2.203869120054888,886.6
72.0,2.0,1,8800.0,Hồ Chí Minh,Gò Vấp,7.86,4.290459441148391,5184.0,2.1815467646169897,565.9200000000001
3.0,1.0,1,10800.0,Hồ Chí Minh,Quận 10,3.65,1.3862943611198906,9.0,1.536867219599265,10.95
54.0,2.0,0,6800.0,Hồ Chí Minh,Bình Thạnh,3.85,4.007333185232471,2916.0,1.5789787049493917,207.9
72.0,3.0,0,30000.0,Hồ Chí Minh,Quận 1,0.15,4.290459441148391,5184.0,0.1397619423751587,10.799999999999999
38.0,3.0,1,6880.0,Hồ Chí Minh,Quận 8,9.83,3.6635616461296463,1444.0,2.382320061012899,373.54
80.0,,0,9400.0,Hà Nội,Long Biên,4.08,4.394449154672439,6400.0,1.6253112615903906,326.4
130.0,,1,5500.0,Hồ Chí Minh,Bình Tân,10.67,4.875197323201151,16900.0,2.4570214462984645,1387.1
55.0,13.0,0,12500.0,Hà Nội,Thanh Xuân,5.88,4.02535169073515,3025.0,1.9286186519452522,323.4
140.0,5.0,1,45000.0,Hà Nội,Ba Đình,3.18,4.948759890378168,19600.0,1.430311246536665,445.20000000000005
70.0,,0,3800.0,Hà Nội,Đống Đa,3.27,4.2626798770413155,4900.0,1.451613827240533,228.9
438.0,,1,35000.0,Hồ Chí Minh,Quận 9,,6.0844994130751715,191844.0,1.9300710850255671,2579.8199999999997
36.0,3.0,0,8780.0,Hà Nội,Hoàng Mai,5.66,3.6109179126442243,1296.0,1.8961194845522977,203.76
596.0,5.0,1,6000.0,Lâm Đồng,Lâm Hà,,6.391917113392602,355216.0,1.9300710850255671,3510.4399999999996
202.0,2.0,1,27000.0,Khánh Hòa,Nha Trang,,5.313205979041787,40804.0,1.9300710850255671,1189.78
37.0,3.0,0,6900.0,Hà Nội,Nam Từ Liêm,9.46,3.6375861597263857,1369.0,2.347558458636777,350.02000000000004
84.0,8.0,1,5650.0,Hồ Chí Minh,Gò Vấp,7.86,4.442651256490317,7056.0,2.1815467646169897,660.24
46.0,4.0,0,9800.0,Hà Nội,Nam Từ Liêm,9.46,3.8501476017100584,2116.0,2.347558458636777,435.16
48.0,8.0,0,10700.0,Hà Nội,Bắc Từ Liêm,10.82,3.8918202981106265,2304.0,2.469793011977952,519.36
77.0,4.0,0,6700.0,Hồ Chí Minh,Quận 2,,4.356708826689592,5929.0,1.9300710850255671,453.53
250.0,2.0,1,13890.0,Hồ Chí Minh,Quận 12,11.96,5.5254529391317835,62500.0,2.561867690924129,2990.0
60.0,2.0,0,4.0,Hà Nội,Cầu Giấy,6.65,4.110873864173311,3600.0,2.0347056478384444,399.0
41.0,6.0,0,11000.0,Hà Nội,Đống Đa,3.27,3.7376696182833684,1681.0,1.451613827240533,134.07
67.0,20.0,0,13500.0,Hà Nội,Nam Từ Liêm,9.46,4.219507705176107,4489.0,2.347558458636777,633.82
76.0,5.0,1,6500.0,Bình Dương,Dĩ An,,4.343805421853684,5776.0,1.9300710850255671,447.64
50.0,2.0,0,2300.0,Hồ Chí Minh,Bình Thạnh,3.85,3.9318256327243257,2500.0,1.5789787049493917,192.5
48.0,3.0,0,2730.0,Hải Phòng,Hải An,,3.8918202981106265,2304.0,1.9300710850255671,282.71999999999997
65.0,5.0,1,13500.0,Hà Nội,Cầu Giấy,6.65,4.189654742026425,4225.0,2.0347056478384444,432.25
73.0,,0,16680.0,Hà Nội,Hai Bà Trưng,2.31,4.30406509320417,5329.0,1.1969481893889715,168.63
85.0,3.0,0,7950.0,Hồ Chí Minh,Tân Phú,8.06,4.454347296253507,7225.0,2.203869120054888,685.1
2.0,6.0,0,7800.0,Hồ Chí Minh,Quận 11,5.68,1.0986122886681098,4.0,1.8991179875485542,11.36
283.0,6.0,0,150000.0,Hà Nội,Đống Đa,3.27,5.648974238161206,80089.0,1.451613827240533,925.41
84.0,1.0,1,9500.0,Hồ Chí Minh,Quận 12,11.96,4.442651256490317,7056.0,2.561867690924129,1004.6400000000001
44.0,3.0,0,12000.0,Hà Nội,Hai Bà Trưng,2.31,3.8066624897703196,1936.0,1.1969481893889715,101.64
64.0,3.0,0,7300.0,Hà Nội,Ba Đình,3.18,4.174387269895637,4096.0,1.430311246536665,203.52
105.0,5.0,1,7900.0,Hồ Chí Minh,Thủ Đức,9.91,4.663439094112067,11025.0,2.3896797998449792,1040.55
56.0,3.0,0,9000.0,Hồ Chí Minh,Gò Vấp,7.86,4.04305126783455,3136.0,2.1815467646169897,440.16
67.0,4.0,0,7800.0,Hồ Chí Minh,Gò Vấp,7.86,4.219507705176107,4489.0,2.1815467646169897,526.62
107.0,1.0,0,1599.0,Vĩnh Phúc,Phúc Yên,,4.68213122712422,11449.0,1.9300710850255671,630.23
155.0,3.0,0,10700.0,Đà Nẵng,Sơn Trà,,5.049856007249537,24025.0,1.9300710850255671,912.9499999999999
45.0,4.0,0,11500.0,Hà Nội,Thanh Xuân,5.88,3.828641396489095,2025.0,1.9286186519452522,264.6
130.0,3.0,0,6750.0,Hồ Chí Minh,Gò Vấp,7.86,4.875197323201151,16900.0,2.1815467646169897,1021.8000000000001
294.0,13.0,1,250000.0,Hồ Chí Minh,Quận 3,1.99,5.68697535633982,86436.0,1.095273387402595,585.06
71.0,9.0,0,13900.0,Hà Nội,Hoàng Mai,5.66,4.276666119016055,5041.0,1.8961194845522977,401.86
46.0,5.0,0,12900.0,Hà Nội,Đống Đa,3.27,3.8501476017100584,2116.0,1.451613827240533,150.42
93.0,26.0,1,2368.0,Hà Nội,Nam Từ Liêm,9.46,4.543294782270004,8649.0,2.347558458636777,879.7800000000001
